"feature","class","totallength","totaldb","totaloh","FA1kind","FA1length","FA1db","FA1oh","FA2kind","FA2length","FA2db","FA2oh","shorthand_notation","swisslipids_name","swisslipids_id","swisslipids_rank"
"PC O-16:0;0/20:1;0","PC O-",36,1,0,"FOH",16,0,0,"FA",20,1,0,"PC O-16:0/20:1","Phosphatidylcholine (O-16:0/20:1)","SLM:000092119","SLM:Structural_Subspecies"
"PC O-16:0;0/20:2;0","PC O-",36,2,0,"FOH",16,0,0,"FA",20,2,0,"PC O-16:0/20:2","Phosphatidylcholine (O-16:0/20:2)","SLM:000092120","SLM:Structural_Subspecies"
"PC O-16:0;0/20:3;0","PC O-",36,3,0,"FOH",16,0,0,"FA",20,3,0,"PC O-16:0/20:3","Phosphatidylcholine (O-16:0/20:3)","SLM:000092121","SLM:Structural_Subspecies"
"PC O-16:0;0/20:4;0","PC O-",36,4,0,"FOH",16,0,0,"FA",20,4,0,"PC O-16:0/20:4","Phosphatidylcholine (O-16:0/20:4)","SLM:000092122","SLM:Structural_Subspecies"
"PC O-16:0;0/20:5;0","PC O-",36,5,0,"FOH",16,0,0,"FA",20,5,0,"PC O-16:0/20:5","Phosphatidylcholine (O-16:0/20:5)","SLM:000092123","SLM:Structural_Subspecies"
"PC O-16:0;0/22:4;0","PC O-",38,4,0,"FOH",16,0,0,"FA",22,4,0,"PC O-16:0/22:4","Phosphatidylcholine (O-16:0/22:4)","SLM:000092129","SLM:Structural_Subspecies"
"PC O-16:0;0/22:5;0","PC O-",38,5,0,"FOH",16,0,0,"FA",22,5,0,"PC O-16:0/22:5","Phosphatidylcholine (O-16:0/22:5)","SLM:000092130","SLM:Structural_Subspecies"
"PC O-16:0;0/22:6;0","PC O-",38,6,0,"FOH",16,0,0,"FA",22,6,0,"PC O-16:0/22:6","Phosphatidylcholine (O-16:0/22:6)","SLM:000092131","SLM:Structural_Subspecies"
"PC O-16:0;0/24:5;0","PC O-",40,5,0,"FOH",16,0,0,"FA",24,5,0,"PC O-16:0/24:5","Phosphatidylcholine (O-16:0/24:5)","SLM:000092135","SLM:Structural_Subspecies"
"PC O-16:1;0/16:0;0","PC O-",32,1,0,"FOH",16,1,0,"FA",16,0,0,"PC O-16:1/16:0","Phosphatidylcholine (O-16:1_16:0)","SLM:000065984","SLM:Molecular_Subspecies"
"PC O-16:1;0/16:1;0","PC O-",32,2,0,"FOH",16,1,0,"FA",16,1,0,"PC O-16:1/16:1","Phosphatidylcholine (O-16:1_16:1)","SLM:000065985","SLM:Molecular_Subspecies"
"PC O-16:1;0/18:0;0","PC O-",34,1,0,"FOH",16,1,0,"FA",18,0,0,"PC O-16:1/18:0","Phosphatidylcholine (O-16:1_18:0)","SLM:000065988","SLM:Molecular_Subspecies"
"PC O-16:1;0/18:1;0","PC O-",34,2,0,"FOH",16,1,0,"FA",18,1,0,"PC O-16:1/18:1","Phosphatidylcholine (O-16:1_18:1)","SLM:000065989","SLM:Molecular_Subspecies"
"PC O-16:1;0/18:2;0","PC O-",34,3,0,"FOH",16,1,0,"FA",18,2,0,"PC O-16:1/18:2","Phosphatidylcholine (O-16:1_18:2)","SLM:000065990","SLM:Molecular_Subspecies"
"PC O-16:1;0/20:1;0","PC O-",36,2,0,"FOH",16,1,0,"FA",20,1,0,"PC O-16:1/20:1","Phosphatidylcholine (O-16:1_20:1)","SLM:000065995","SLM:Molecular_Subspecies"
"PC O-16:1;0/20:2;0","PC O-",36,3,0,"FOH",16,1,0,"FA",20,2,0,"PC O-16:1/20:2","Phosphatidylcholine (O-16:1_20:2)","SLM:000065996","SLM:Molecular_Subspecies"
"PC O-16:1;0/20:3;0","PC O-",36,4,0,"FOH",16,1,0,"FA",20,3,0,"PC O-16:1/20:3","Phosphatidylcholine (O-16:1_20:3)","SLM:000065997","SLM:Molecular_Subspecies"
"PC O-16:1;0/20:4;0","PC O-",36,5,0,"FOH",16,1,0,"FA",20,4,0,"PC O-16:1/20:4","Phosphatidylcholine (O-16:1_20:4)","SLM:000065998","SLM:Molecular_Subspecies"
"PC O-16:1;0/22:3;0","PC O-",38,4,0,"FOH",16,1,0,"FA",22,3,0,"PC O-16:1/22:3","Phosphatidylcholine (O-16:1_22:3)","SLM:000066004","SLM:Molecular_Subspecies"
"PC O-16:1;0/22:4;0","PC O-",38,5,0,"FOH",16,1,0,"FA",22,4,0,"PC O-16:1/22:4","Phosphatidylcholine (O-16:1_22:4)","SLM:000066005","SLM:Molecular_Subspecies"
"PC O-16:1;0/22:5;0","PC O-",38,6,0,"FOH",16,1,0,"FA",22,5,0,"PC O-16:1/22:5","Phosphatidylcholine (O-16:1_22:5)","SLM:000066006","SLM:Molecular_Subspecies"
"PC O-16:1;0/22:6;0","PC O-",38,7,0,"FOH",16,1,0,"FA",22,6,0,"PC O-16:1/22:6","Phosphatidylcholine (O-16:1_22:6)","SLM:000066007","SLM:Molecular_Subspecies"
"PC O-16:2;0/16:0;0","PC O-",32,2,0,"FOH",16,2,0,"FA",16,0,0,"PC O-16:2/16:0","Phosphatidylcholine (O-16:2_16:0)",NA,NA
"PC O-16:2;0/18:0;0","PC O-",34,2,0,"FOH",16,2,0,"FA",18,0,0,"PC O-16:2/18:0","Phosphatidylcholine (O-16:2_18:0)",NA,NA
"PC O-16:2;0/18:1;0","PC O-",34,3,0,"FOH",16,2,0,"FA",18,1,0,"PC O-16:2/18:1","Phosphatidylcholine (O-16:2_18:1)",NA,NA
"PC O-16:2;0/20:3;0","PC O-",36,5,0,"FOH",16,2,0,"FA",20,3,0,"PC O-16:2/20:3","Phosphatidylcholine (O-16:2_20:3)",NA,NA
"PC O-16:2;0/22:2;0","PC O-",38,4,0,"FOH",16,2,0,"FA",22,2,0,"PC O-16:2/22:2","Phosphatidylcholine (O-16:2_22:2)",NA,NA
"PC O-16:2;0/22:4;0","PC O-",38,6,0,"FOH",16,2,0,"FA",22,4,0,"PC O-16:2/22:4","Phosphatidylcholine (O-16:2_22:4)",NA,NA
"PC O-16:2;0/24:4;0","PC O-",40,6,0,"FOH",16,2,0,"FA",24,4,0,"PC O-16:2/24:4","Phosphatidylcholine (O-16:2_24:4)",NA,NA
"PC O-17:0;0/15:0;0","PC O-",32,0,0,"FOH",17,0,0,"FA",15,0,0,"PC O-17:0/15:0","Phosphatidylcholine (O-17:0/15:0)","SLM:000092172","SLM:Structural_Subspecies"
"PC O-17:0;0/15:1;0","PC O-",32,1,0,"FOH",17,0,0,"FA",15,1,0,"PC O-17:0/15:1","Phosphatidylcholine (O-17:0/15:1)",NA,NA
"PC O-17:0;0/17:0;0","PC O-",34,0,0,"FOH",17,0,0,"FA",17,0,0,"PC O-17:0/17:0","Phosphatidylcholine (O-17:0/17:0)","SLM:000092176","SLM:Structural_Subspecies"
"PC O-17:0;0/17:1;0","PC O-",34,1,0,"FOH",17,0,0,"FA",17,1,0,"PC O-17:0/17:1","Phosphatidylcholine (O-17:0/17:1)",NA,NA
"PC O-17:0;0/17:2;0","PC O-",34,2,0,"FOH",17,0,0,"FA",17,2,0,"PC O-17:0/17:2","Phosphatidylcholine (O-17:0/17:2)",NA,NA
"PC O-17:0;0/18:1;0","PC O-",35,1,0,"FOH",17,0,0,"FA",18,1,0,"PC O-17:0/18:1","Phosphatidylcholine (O-17:0/18:1)","SLM:000092178","SLM:Structural_Subspecies"
"PC O-17:0;0/18:3;0","PC O-",35,3,0,"FOH",17,0,0,"FA",18,3,0,"PC O-17:0/18:3","Phosphatidylcholine (O-17:0/18:3)","SLM:000092180","SLM:Structural_Subspecies"
"PC O-17:0;0/19:1;0","PC O-",36,1,0,"FOH",17,0,0,"FA",19,1,0,"PC O-17:0/19:1","Phosphatidylcholine (O-17:0/19:1)",NA,NA
"PC O-17:0;0/19:2;0","PC O-",36,2,0,"FOH",17,0,0,"FA",19,2,0,"PC O-17:0/19:2","Phosphatidylcholine (O-17:0/19:2)",NA,NA
"PC O-17:0;0/19:3;0","PC O-",36,3,0,"FOH",17,0,0,"FA",19,3,0,"PC O-17:0/19:3","Phosphatidylcholine (O-17:0/19:3)",NA,NA
"PC O-17:0;0/20:1;0","PC O-",37,1,0,"FOH",17,0,0,"FA",20,1,0,"PC O-17:0/20:1","Phosphatidylcholine (O-17:0/20:1)","SLM:000092184","SLM:Structural_Subspecies"
"PC O-17:0;0/20:2;0","PC O-",37,2,0,"FOH",17,0,0,"FA",20,2,0,"PC O-17:0/20:2","Phosphatidylcholine (O-17:0/20:2)","SLM:000092185","SLM:Structural_Subspecies"
"PC O-17:0;0/20:4;0","PC O-",37,4,0,"FOH",17,0,0,"FA",20,4,0,"PC O-17:0/20:4","Phosphatidylcholine (O-17:0/20:4)","SLM:000092187","SLM:Structural_Subspecies"
"PC O-17:0;0/20:5;0","PC O-",37,5,0,"FOH",17,0,0,"FA",20,5,0,"PC O-17:0/20:5","Phosphatidylcholine (O-17:0/20:5)","SLM:000092188","SLM:Structural_Subspecies"
"PC O-17:0;0/21:4;0","PC O-",38,4,0,"FOH",17,0,0,"FA",21,4,0,"PC O-17:0/21:4","Phosphatidylcholine (O-17:0/21:4)",NA,NA
"PC O-17:0;0/21:5;0","PC O-",38,5,0,"FOH",17,0,0,"FA",21,5,0,"PC O-17:0/21:5","Phosphatidylcholine (O-17:0/21:5)",NA,NA
"PC O-17:1;0/15:0;0","PC O-",32,1,0,"FOH",17,1,0,"FA",15,0,0,"PC O-17:1/15:0","Phosphatidylcholine (O-17:1_15:0)","SLM:000066113","SLM:Molecular_Subspecies"
"PC O-17:1;0/17:0;0","PC O-",34,1,0,"FOH",17,1,0,"FA",17,0,0,"PC O-17:1/17:0","Phosphatidylcholine (O-17:1_17:0)","SLM:000066117","SLM:Molecular_Subspecies"
"PC O-17:1;0/17:1;0","PC O-",34,2,0,"FOH",17,1,0,"FA",17,1,0,"PC O-17:1/17:1","Phosphatidylcholine (O-17:1_17:1)",NA,NA
"PC O-17:1;0/18:0;0","PC O-",35,1,0,"FOH",17,1,0,"FA",18,0,0,"PC O-17:1/18:0","Phosphatidylcholine (O-17:1_18:0)","SLM:000066118","SLM:Molecular_Subspecies"
"PC O-17:1;0/18:2;0","PC O-",35,3,0,"FOH",17,1,0,"FA",18,2,0,"PC O-17:1/18:2","Phosphatidylcholine (O-17:1_18:2)","SLM:000066120","SLM:Molecular_Subspecies"
"PC O-17:1;0/18:3;0","PC O-",35,4,0,"FOH",17,1,0,"FA",18,3,0,"PC O-17:1/18:3","Phosphatidylcholine (O-17:1_18:3)","SLM:000066121","SLM:Molecular_Subspecies"
"PC O-17:1;0/19:2;0","PC O-",36,3,0,"FOH",17,1,0,"FA",19,2,0,"PC O-17:1/19:2","Phosphatidylcholine (O-17:1_19:2)",NA,NA
"PC O-17:1;0/20:1;0","PC O-",37,2,0,"FOH",17,1,0,"FA",20,1,0,"PC O-17:1/20:1","Phosphatidylcholine (O-17:1_20:1)","SLM:000066125","SLM:Molecular_Subspecies"
"PC O-17:1;0/20:3;0","PC O-",37,4,0,"FOH",17,1,0,"FA",20,3,0,"PC O-17:1/20:3","Phosphatidylcholine (O-17:1_20:3)","SLM:000066127","SLM:Molecular_Subspecies"
"PC O-17:1;0/20:4;0","PC O-",37,5,0,"FOH",17,1,0,"FA",20,4,0,"PC O-17:1/20:4","Phosphatidylcholine (O-17:1_20:4)","SLM:000066128","SLM:Molecular_Subspecies"
"PC O-17:1;0/21:4;0","PC O-",38,5,0,"FOH",17,1,0,"FA",21,4,0,"PC O-17:1/21:4","Phosphatidylcholine (O-17:1_21:4)",NA,NA
"PC O-17:2;0/17:0;0","PC O-",34,2,0,"FOH",17,2,0,"FA",17,0,0,"PC O-17:2/17:0","Phosphatidylcholine (O-17:2_17:0)",NA,NA
"PC O-17:2;0/17:1;0","PC O-",34,3,0,"FOH",17,2,0,"FA",17,1,0,"PC O-17:2/17:1","Phosphatidylcholine (O-17:2_17:1)",NA,NA
"PC O-17:2;0/18:1;0","PC O-",35,3,0,"FOH",17,2,0,"FA",18,1,0,"PC O-17:2/18:1","Phosphatidylcholine (O-17:2_18:1)",NA,NA
"PC O-17:2;0/18:2;0","PC O-",35,4,0,"FOH",17,2,0,"FA",18,2,0,"PC O-17:2/18:2","Phosphatidylcholine (O-17:2_18:2)",NA,NA
"PC O-17:2;0/20:3;0","PC O-",37,5,0,"FOH",17,2,0,"FA",20,3,0,"PC O-17:2/20:3","Phosphatidylcholine (O-17:2_20:3)",NA,NA
"PC O-17:2;0/21:2;0","PC O-",38,4,0,"FOH",17,2,0,"FA",21,2,0,"PC O-17:2/21:2","Phosphatidylcholine (O-17:2_21:2)",NA,NA
"PC O-17:2;0/21:3;0","PC O-",38,5,0,"FOH",17,2,0,"FA",21,3,0,"PC O-17:2/21:3","Phosphatidylcholine (O-17:2_21:3)",NA,NA
"PC O-17:2;0/21:4;0","PC O-",38,6,0,"FOH",17,2,0,"FA",21,4,0,"PC O-17:2/21:4","Phosphatidylcholine (O-17:2_21:4)",NA,NA
"PC O-18:0;0/14:0;0","PC O-",32,0,0,"FOH",18,0,0,"FA",14,0,0,"PC O-18:0/14:0","Phosphatidylcholine (O-18:0/14:0)","SLM:000092235","SLM:Structural_Subspecies"
"PC O-18:0;0/14:1;0","PC O-",32,1,0,"FOH",18,0,0,"FA",14,1,0,"PC O-18:0/14:1","Phosphatidylcholine (O-18:0/14:1)","SLM:000092236","SLM:Structural_Subspecies"
"PC O-18:0;0/16:0;0","PC O-",34,0,0,"FOH",18,0,0,"FA",16,0,0,"PC O-18:0/16:0","Phosphatidylcholine (O-18:0/16:0)","SLM:000092238","SLM:Structural_Subspecies"
"PC O-18:0;0/16:1;0","PC O-",34,1,0,"FOH",18,0,0,"FA",16,1,0,"PC O-18:0/16:1","Phosphatidylcholine (O-18:0/16:1)","SLM:000092239","SLM:Structural_Subspecies"
"PC O-18:0;0/17:1;0","PC O-",35,1,0,"FOH",18,0,0,"FA",17,1,0,"PC O-18:0/17:1","Phosphatidylcholine (O-18:0/17:1)",NA,NA
"PC O-18:0;0/18:1;0","PC O-",36,1,0,"FOH",18,0,0,"FA",18,1,0,"PC O-18:0/18:1","Phosphatidylcholine (O-18:0/18:1)","SLM:000092243","SLM:Structural_Subspecies"
"PC O-18:0;0/18:2;0","PC O-",36,2,0,"FOH",18,0,0,"FA",18,2,0,"PC O-18:0/18:2","Phosphatidylcholine (O-18:0/18:2)","SLM:000092244","SLM:Structural_Subspecies"
"PC O-18:0;0/18:3;0","PC O-",36,3,0,"FOH",18,0,0,"FA",18,3,0,"PC O-18:0/18:3","Phosphatidylcholine (O-18:0/18:3)","SLM:000092245","SLM:Structural_Subspecies"
"PC O-18:0;0/20:3;0","PC O-",38,3,0,"FOH",18,0,0,"FA",20,3,0,"PC O-18:0/20:3","Phosphatidylcholine (O-18:0/20:3)","SLM:000092251","SLM:Structural_Subspecies"
"PC O-18:0;0/20:4;0","PC O-",38,4,0,"FOH",18,0,0,"FA",20,4,0,"PC O-18:0/20:4","Phosphatidylcholine (O-18:0/20:4)","SLM:000092252","SLM:Structural_Subspecies"
"PC O-18:0;0/20:5;0","PC O-",38,5,0,"FOH",18,0,0,"FA",20,5,0,"PC O-18:0/20:5","Phosphatidylcholine (O-18:0/20:5)","SLM:000092253","SLM:Structural_Subspecies"
"PC O-18:0;0/20:6;0","PC O-",38,6,0,"FOH",18,0,0,"FA",20,6,0,"PC O-18:0/20:6","Phosphatidylcholine (O-18:0/20:6)",NA,NA
"PC O-18:0;0/22:4;0","PC O-",40,4,0,"FOH",18,0,0,"FA",22,4,0,"PC O-18:0/22:4","Phosphatidylcholine (O-18:0/22:4)","SLM:000092259","SLM:Structural_Subspecies"
"PC O-18:0;0/22:5;0","PC O-",40,5,0,"FOH",18,0,0,"FA",22,5,0,"PC O-18:0/22:5","Phosphatidylcholine (O-18:0/22:5)","SLM:000092260","SLM:Structural_Subspecies"
"PC O-18:0;0/22:6;0","PC O-",40,6,0,"FOH",18,0,0,"FA",22,6,0,"PC O-18:0/22:6","Phosphatidylcholine (O-18:0/22:6)","SLM:000092261","SLM:Structural_Subspecies"
"PC O-18:1;0/14:0;0","PC O-",32,1,0,"FOH",18,1,0,"FA",14,0,0,"PC O-18:1/14:0","Phosphatidylcholine (O-18:1_14:0)","SLM:000066241","SLM:Molecular_Subspecies"
"PC O-18:1;0/16:0;0","PC O-",34,1,0,"FOH",18,1,0,"FA",16,0,0,"PC O-18:1/16:0","Phosphatidylcholine (O-18:1_16:0)","SLM:000066244","SLM:Molecular_Subspecies"
"PC O-18:1;0/16:1;0","PC O-",34,2,0,"FOH",18,1,0,"FA",16,1,0,"PC O-18:1/16:1","Phosphatidylcholine (O-18:1_16:1)","SLM:000066245","SLM:Molecular_Subspecies"
"PC O-18:1;0/17:0;0","PC O-",35,1,0,"FOH",18,1,0,"FA",17,0,0,"PC O-18:1/17:0","Phosphatidylcholine (O-18:1_17:0)","SLM:000066247","SLM:Molecular_Subspecies"
"PC O-18:1;0/18:0;0","PC O-",36,1,0,"FOH",18,1,0,"FA",18,0,0,"PC O-18:1/18:0","Phosphatidylcholine (O-18:1_18:0)","SLM:000066248","SLM:Molecular_Subspecies"
"PC O-18:1;0/18:1;0","PC O-",36,2,0,"FOH",18,1,0,"FA",18,1,0,"PC O-18:1/18:1","Phosphatidylcholine (O-18:1_18:1)","SLM:000066249","SLM:Molecular_Subspecies"
"PC O-18:1;0/18:2;0","PC O-",36,3,0,"FOH",18,1,0,"FA",18,2,0,"PC O-18:1/18:2","Phosphatidylcholine (O-18:1_18:2)","SLM:000066250","SLM:Molecular_Subspecies"
"PC O-18:1;0/18:3;0","PC O-",36,4,0,"FOH",18,1,0,"FA",18,3,0,"PC O-18:1/18:3","Phosphatidylcholine (O-18:1_18:3)","SLM:000066251","SLM:Molecular_Subspecies"
"PC O-18:1;0/20:3;0","PC O-",38,4,0,"FOH",18,1,0,"FA",20,3,0,"PC O-18:1/20:3","Phosphatidylcholine (O-18:1_20:3)","SLM:000066257","SLM:Molecular_Subspecies"
"PC O-18:1;0/20:4;0","PC O-",38,5,0,"FOH",18,1,0,"FA",20,4,0,"PC O-18:1/20:4","Phosphatidylcholine (O-18:1_20:4)","SLM:000066258","SLM:Molecular_Subspecies"
"PC O-18:1;0/20:5;0","PC O-",38,6,0,"FOH",18,1,0,"FA",20,5,0,"PC O-18:1/20:5","Phosphatidylcholine (O-18:1_20:5)","SLM:000066259","SLM:Molecular_Subspecies"
"PC O-18:1;0/22:4;0","PC O-",40,5,0,"FOH",18,1,0,"FA",22,4,0,"PC O-18:1/22:4","Phosphatidylcholine (O-18:1_22:4)","SLM:000066265","SLM:Molecular_Subspecies"
"PC O-18:1;0/22:5;0","PC O-",40,6,0,"FOH",18,1,0,"FA",22,5,0,"PC O-18:1/22:5","Phosphatidylcholine (O-18:1_22:5)","SLM:000066266","SLM:Molecular_Subspecies"
"PC O-18:1;0/22:6;0","PC O-",40,7,0,"FOH",18,1,0,"FA",22,6,0,"PC O-18:1/22:6","Phosphatidylcholine (O-18:1_22:6)","SLM:000066267","SLM:Molecular_Subspecies"
"PC O-18:2;0/14:0;0","PC O-",32,2,0,"FOH",18,2,0,"FA",14,0,0,"PC O-18:2/14:0","Phosphatidylcholine (O-18:2_14:0)","SLM:000066306","SLM:Molecular_Subspecies"
"PC O-18:2;0/16:0;0","PC O-",34,2,0,"FOH",18,2,0,"FA",16,0,0,"PC O-18:2/16:0","Phosphatidylcholine (O-18:2_16:0)","SLM:000066309","SLM:Molecular_Subspecies"
"PC O-18:2;0/16:1;0","PC O-",34,3,0,"FOH",18,2,0,"FA",16,1,0,"PC O-18:2/16:1","Phosphatidylcholine (O-18:2_16:1)","SLM:000066310","SLM:Molecular_Subspecies"
"PC O-18:2;0/18:0;0","PC O-",36,2,0,"FOH",18,2,0,"FA",18,0,0,"PC O-18:2/18:0","Phosphatidylcholine (O-18:2_18:0)","SLM:000066313","SLM:Molecular_Subspecies"
"PC O-18:2;0/18:1;0","PC O-",36,3,0,"FOH",18,2,0,"FA",18,1,0,"PC O-18:2/18:1","Phosphatidylcholine (O-18:2_18:1)","SLM:000066314","SLM:Molecular_Subspecies"
"PC O-18:2;0/18:2;0","PC O-",36,4,0,"FOH",18,2,0,"FA",18,2,0,"PC O-18:2/18:2","Phosphatidylcholine (O-18:2_18:2)","SLM:000066315","SLM:Molecular_Subspecies"
"PC O-18:2;0/18:3;0","PC O-",36,5,0,"FOH",18,2,0,"FA",18,3,0,"PC O-18:2/18:3","Phosphatidylcholine (O-18:2_18:3)","SLM:000066316","SLM:Molecular_Subspecies"
"PC O-18:2;0/20:2;0","PC O-",38,4,0,"FOH",18,2,0,"FA",20,2,0,"PC O-18:2/20:2","Phosphatidylcholine (O-18:2_20:2)","SLM:000066321","SLM:Molecular_Subspecies"
"PC O-18:2;0/20:3;0","PC O-",38,5,0,"FOH",18,2,0,"FA",20,3,0,"PC O-18:2/20:3","Phosphatidylcholine (O-18:2_20:3)","SLM:000066322","SLM:Molecular_Subspecies"
"PC O-18:2;0/20:4;0","PC O-",38,6,0,"FOH",18,2,0,"FA",20,4,0,"PC O-18:2/20:4","Phosphatidylcholine (O-18:2_20:4)","SLM:000066323","SLM:Molecular_Subspecies"
"PC O-18:2;0/20:5;0","PC O-",38,7,0,"FOH",18,2,0,"FA",20,5,0,"PC O-18:2/20:5","Phosphatidylcholine (O-18:2_20:5)","SLM:000066324","SLM:Molecular_Subspecies"
"PC O-18:2;0/22:4;0","PC O-",40,6,0,"FOH",18,2,0,"FA",22,4,0,"PC O-18:2/22:4","Phosphatidylcholine (O-18:2_22:4)","SLM:000066330","SLM:Molecular_Subspecies"
"PC O-18:2;0/22:5;0","PC O-",40,7,0,"FOH",18,2,0,"FA",22,5,0,"PC O-18:2/22:5","Phosphatidylcholine (O-18:2_22:5)","SLM:000066331","SLM:Molecular_Subspecies"
"PE 16:0;0_16:1;0","PE",32,1,0,"FA",16,0,0,"FA",16,1,0,"PE 16:0_16:1","Phosphatidylethanolamine (16:0_16:1)","SLM:000067689","SLM:Molecular_Subspecies"
"PE 16:0;0_17:1;0","PE",33,1,0,"FA",16,0,0,"FA",17,1,0,"PE 16:0_17:1","Phosphatidylethanolamine (16:0_17:1)",NA,NA
"PE 16:0;0_18:0;0","PE",34,0,0,"FA",16,0,0,"FA",18,0,0,"PE 16:0_18:0","Phosphatidylethanolamine (16:0_18:0)","SLM:000067692","SLM:Molecular_Subspecies"
"PE 16:0;0_18:1;0","PE",34,1,0,"FA",16,0,0,"FA",18,1,0,"PE 16:0_18:1","Phosphatidylethanolamine (16:0_18:1)","SLM:000067693","SLM:Molecular_Subspecies"
"PE 16:0;0_18:2;0","PE",34,2,0,"FA",16,0,0,"FA",18,2,0,"PE 16:0_18:2","Phosphatidylethanolamine (16:0_18:2)","SLM:000067694","SLM:Molecular_Subspecies"
"PE 16:0;0_20:2;0","PE",36,2,0,"FA",16,0,0,"FA",20,2,0,"PE 16:0_20:2","Phosphatidylethanolamine (16:0_20:2)","SLM:000067700","SLM:Molecular_Subspecies"
"PE 16:0;0_20:3;0","PE",36,3,0,"FA",16,0,0,"FA",20,3,0,"PE 16:0_20:3","Phosphatidylethanolamine (16:0_20:3)","SLM:000067701","SLM:Molecular_Subspecies"
"PE 16:0;0_20:4;0","PE",36,4,0,"FA",16,0,0,"FA",20,4,0,"PE 16:0_20:4","Phosphatidylethanolamine (16:0_20:4)","SLM:000067702","SLM:Molecular_Subspecies"
"PE 16:0;0_20:5;0","PE",36,5,0,"FA",16,0,0,"FA",20,5,0,"PE 16:0_20:5","Phosphatidylethanolamine (16:0_20:5)","SLM:000067703","SLM:Molecular_Subspecies"
"PE 16:0;0_22:4;0","PE",38,4,0,"FA",16,0,0,"FA",22,4,0,"PE 16:0_22:4","Phosphatidylethanolamine (16:0_22:4)","SLM:000067709","SLM:Molecular_Subspecies"
"PE 16:0;0_22:5;0","PE",38,5,0,"FA",16,0,0,"FA",22,5,0,"PE 16:0_22:5","Phosphatidylethanolamine (16:0_22:5)","SLM:000067710","SLM:Molecular_Subspecies"
"PE 16:0;0_22:6;0","PE",38,6,0,"FA",16,0,0,"FA",22,6,0,"PE 16:0_22:6","Phosphatidylethanolamine (16:0_22:6)","SLM:000067711","SLM:Molecular_Subspecies"
"PE 16:1;0_18:0;0","PE",34,1,0,"FA",16,1,0,"FA",18,0,0,"PE 16:1_18:0","Phosphatidylethanolamine (16:1_18:0)","SLM:000067745","SLM:Molecular_Subspecies"
"PE 16:1;0_18:1;0","PE",34,2,0,"FA",16,1,0,"FA",18,1,0,"PE 16:1_18:1","Phosphatidylethanolamine (16:1_18:1)","SLM:000067746","SLM:Molecular_Subspecies"
"PE 17:0;0_18:2;0","PE",35,2,0,"FA",17,0,0,"FA",18,2,0,"PE 17:0_18:2","Phosphatidylethanolamine (17:0_18:2)","SLM:000067850","SLM:Molecular_Subspecies"
"PE 17:0;0_19:0;0","PE",36,0,0,"FA",17,0,0,"FA",19,0,0,"PE 17:0_19:0","Phosphatidylethanolamine (17:0_19:0)","SLM:000067853","SLM:Molecular_Subspecies"
"PE 17:1;0_17:1;0","PE",34,2,0,"FA",17,1,0,"FA",17,1,0,"PE 17:1_17:1","Phosphatidylethanolamine (17:1/17:1)",NA,NA
"PE 17:1;0_18:1;0","PE",35,2,0,"FA",17,1,0,"FA",18,1,0,"PE 17:1_18:1","Phosphatidylethanolamine (17:1_18:1)",NA,NA
"PE 17:1;0_18:2;0","PE",35,3,0,"FA",17,1,0,"FA",18,2,0,"PE 17:1_18:2","Phosphatidylethanolamine (17:1_18:2)",NA,NA
"PE 17:1;0_19:1;0","PE",36,2,0,"FA",17,1,0,"FA",19,1,0,"PE 17:1_19:1","Phosphatidylethanolamine (17:1_19:1)",NA,NA
"PE 18:0;0_18:0;0","PE",36,0,0,"FA",18,0,0,"FA",18,0,0,"PE 18:0_18:0","Phosphatidylethanolamine (18:0/18:0)","SLM:000094711","SLM:Structural_Subspecies"
"PE 18:0;0_18:1;0","PE",36,1,0,"FA",18,0,0,"FA",18,1,0,"PE 18:0_18:1","Phosphatidylethanolamine (18:0_18:1)","SLM:000067899","SLM:Molecular_Subspecies"
"PE 18:0;0_18:2;0","PE",36,2,0,"FA",18,0,0,"FA",18,2,0,"PE 18:0_18:2","Phosphatidylethanolamine (18:0_18:2)","SLM:000067900","SLM:Molecular_Subspecies"
"PE 18:0;0_18:3;0","PE",36,3,0,"FA",18,0,0,"FA",18,3,0,"PE 18:0_18:3","Phosphatidylethanolamine (18:0_18:3)","SLM:000067901","SLM:Molecular_Subspecies"
"PE 18:0;0_20:3;0","PE",38,3,0,"FA",18,0,0,"FA",20,3,0,"PE 18:0_20:3","Phosphatidylethanolamine (18:0_20:3)","SLM:000067907","SLM:Molecular_Subspecies"
"PE 18:0;0_20:4;0","PE",38,4,0,"FA",18,0,0,"FA",20,4,0,"PE 18:0_20:4","Phosphatidylethanolamine (18:0_20:4)","SLM:000067908","SLM:Molecular_Subspecies"
"PE 18:0;0_20:5;0","PE",38,5,0,"FA",18,0,0,"FA",20,5,0,"PE 18:0_20:5","Phosphatidylethanolamine (18:0_20:5)","SLM:000067909","SLM:Molecular_Subspecies"
"PE 18:0;0_20:6;0","PE",38,6,0,"FA",18,0,0,"FA",20,6,0,"PE 18:0_20:6","Phosphatidylethanolamine (18:0_20:6)",NA,NA
"PE 18:0;0_22:5;0","PE",40,5,0,"FA",18,0,0,"FA",22,5,0,"PE 18:0_22:5","Phosphatidylethanolamine (18:0_22:5)","SLM:000067916","SLM:Molecular_Subspecies"
"PE 18:0;0_22:6;0","PE",40,6,0,"FA",18,0,0,"FA",22,6,0,"PE 18:0_22:6","Phosphatidylethanolamine (18:0_22:6)","SLM:000067917","SLM:Molecular_Subspecies"
